Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels,MSAuthor,GitHubAuthor
Understand Windows Server IaaS Virtual Machine cost management,https://docs.microsoft.com/en-us/learn/modules/understand-windows-server-iaas-vm-cost-management/,8,272,1236,47.73%,176,42,43,,11.3625,5.012867647058823,38,4.25,4,,,azure;azure-cloud-shell;azure-portal;azure-virtual-machines,administrator;solution-architect;technology-manager,intermediate,tonyj,wwlpublish
Use Power Apps Instrumentation with Application Insights,https://docs.microsoft.com/en-us/learn/modules/instrumentation-app-insights/,7,198,1116,65.00%,120,39,42,1,23.378333333333334,14.16868686868687,38,5,3,,,power-platform;power-apps;azure-application-insights;common-data-service,maker,intermediate,jadaphillips,jadaphillips
Virtualization case study,https://docs.microsoft.com/en-us/learn/modules/cmu-virtualization-case-studies/,5,4,4,0.00%,4,0,,,0.018333333333333333,0.55,38,,,,,azure,developer;student,beginner,chnoring,softchris
Work with the Django admin site,https://docs.microsoft.com/en-us/learn/modules/django-admin-site/,8,347,2228,56.73%,208,59,54,2,29.6375,10.278901734104046,38,5,4,,,azure;vs-code;azure-app-service,student;developer,intermediate,chnoring,GeekTrainer
Инструменты Microsoft Office 365 в работе учителя,https://docs.microsoft.com/en-us/learn/modules/microsoft-365-tools-teachers/,8,68,332,45.00%,40,9,10,,4.7725,8.422058823529412,38,5,3,,,office-forms;office-teams;office-365;office-powerpoint,k-12-educator;school-leader,beginner,abdewees,mec-sa
Analyze Windows 10 diagnostic data using Desktop Analytics,https://docs.microsoft.com/en-us/learn/modules/introduction-to-desktop-analytics/,8,256,1688,67.44%,172,58,60,,34.10888888888889,15.988541666666666,37,5,4,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Automate business process flows with client script,https://docs.microsoft.com/en-us/learn/modules/automate-business-process-flow-client-script-power-platform/,6,409,1864,44.54%,239,53,51,,56.25555555555555,16.545751633986928,37,5,2,,,dynamics-365;power-platform;power-apps;common-data-service,developer,intermediate,dbeasley,DaveBeasley
Business intelligence and analytics design for Dynamics 365 solutions,https://docs.microsoft.com/en-us/learn/modules/bi-analytics-design-dynamics-365/,7,284,1462,64.63%,164,53,56,,24.82888888888889,10.491079812206573,37,5,1,,,dynamics-365;dynamics-sales;dynamics-marketing;dynamics-customer-service;dynamics-field-service;dynamics-finance;dynamics-scm;dynamics-finance-operations;dynamics-project-operations;dynamics-commerce;dynamics-human-resources,solution-architect;functional-consultant,advanced,cstorega,cstorega
Classify images with the Custom Vision service,https://docs.microsoft.com/en-us/learn/modules/classify-images-custom-vision/,6,7132,49169,62.14%,6244,1938,1959,10,942.8108333333333,15.934830985915493,37,4.763358778625954,131,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,gmalc,wwlpublish
Configure financial reports by using account schedules in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/configure-financial-reports-dynamics-365-business-central/,6,456,2356,26.80%,306,41,30,,45.00805555555556,11.84422514619883,37,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate,kschimke,KevSch
Configure Microsoft Defender for Cloud Apps cloud discovery,https://docs.microsoft.com/en-us/learn/modules/configure-microsoft-cloud-app-security-cloud-discovery/,7,186,1060,63.79%,116,37,37,,16.433611111111112,10.602329749103943,37,3,1,,,m365-ems-cloud-app-security;defender-for-cloud-apps,administrator,beginner,beccarobins,beccarobins
Connect to the intelligent cloud with Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/connect-intelligent-cloud-dynamics-365-business-central/,5,418,2240,62.20%,328,102,104,,48.87416666666667,14.030861244019139,37,4.285714285714286,7,,,dynamics-365;dynamics-business-central,functional-consultant,beginner,kschimke,KevSch
Control access to Azure Storage with shared access signatures,https://docs.microsoft.com/en-us/learn/modules/control-access-to-azure-storage-with-sas/,7,6425,52781,70.10%,5870,2049,2208,4,1366.171111111111,25.623715744503492,37,4.540229885057471,87,66,47,azure,solution-architect;developer;administrator,intermediate,jaboes,jboeshart
Creación y organización de materiales de clase con Microsoft Teams. Ciclo Webinars Teams 6/9,https://docs.microsoft.com/en-us/learn/modules/creacion-y-organizacion-materiales-clase/,13,30,422,84.62%,26,11,13,,1.3386111111111112,5.354444444444445,37,5,1,,,office-teams,k-12-educator;school-leader,intermediate,abdewees,mec-sa
Create and manage public folders,https://docs.microsoft.com/en-us/learn/modules/create-manage-public-folders/,8,54,178,36.36%,22,4,5,,2.756666666666667,6.125925925925926,37,,,,,azure-active-directory;m365,administrator,intermediate,tfrink,wwlpublish
Create reports and dashboards as a Microsoft 365 Enterprise Administrator with Power BI,https://docs.microsoft.com/en-us/learn/modules/explore-power-bi/,9,1039,6434,50.57%,704,177,166,1,127.25305555555556,14.768246292714378,37,4.857142857142857,7,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Create resources in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/create-resources/,7,144,830,53.57%,112,30,29,,10.79111111111111,8.992592592592592,37,5,2,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate,kschimke,KevSch
Create your first Rust program,https://docs.microsoft.com/en-us/learn/modules/rust-create-program/,9,2367,19332,31.14%,2043,312,302,5,723.8547222222222,37.37631956397016,37,4.735294117647059,34,,,vs-code;azure,student;developer,beginner,chnoring,GitHubber17
Customize a SUSE Linux Enterprise Server virtual machine on Azure,https://docs.microsoft.com/en-us/learn/modules/customize-suse-linux-enterprise-server-azure/,8,172,496,12.50%,48,3,1,,6.730833333333333,4.69593023255814,37,5,1,,,azure;azure-linux-vm,administrator;devops-engineer;solution-architect,beginner,yenchiho,YenChiHo
Design an IP addressing schema for your Azure deployment,https://docs.microsoft.com/en-us/learn/modules/design-ip-addressing-for-azure/,6,7111,66983,47.75%,6124,1453,1620,3,1353.1655555555556,22.97394831163931,37,4.806451612903226,62,67,42,azure;azure-virtual-network,solution-architect;administrator,beginner,jaboes,jboeshart
Diagnose startup errors in your application using Kudu console,https://docs.microsoft.com/en-us/learn/modules/azure-diagnose-application-startup-errors-with-kudu-console/,6,346,938,2.15%,186,2,2,,16.240833333333335,5.632658959537572,37,,,2,2,azure,administrator;developer,intermediate,adpatrid,patridge
Discover the Flipgrid Discovery Library,https://docs.microsoft.com/en-us/learn/modules/discover-flipgrid-discovery-library/,8,707,6098,69.32%,502,174,173,7,46.94361111111111,7.979084041548631,37,4.869565217391305,23,,,flipgrid,k-12-educator;school-leader,advanced,abdewees,mec-sa
Explore and analyze time-stamped data with Time Series Insights,https://docs.microsoft.com/en-us/learn/modules/explore-analyze-time-series-insights/,5,,,,,,,,,,37,,,,,azure-iot;azure-time-series-insights,developer;ai-edge-engineer,intermediate,chmaneu,cmaneu
Explore API Management,https://docs.microsoft.com/en-us/learn/modules/explore-api-management/,10,4790,44770,53.75%,4440,1191,1271,,1130.153611111111,28.431537386443047,37,4.716981132075472,53,,,azure-api-management,developer,intermediate,jeffko,wwlpublish
Explore Exchange Online as a Microsoft 365 Enterprise Administrator,https://docs.microsoft.com/en-us/learn/modules/explore-exchange-online/,9,1161,7768,45.30%,915,207,219,1,249.53277777777777,25.813735632183906,37,4.666666666666667,6,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Explore release strategy recommendations,https://docs.microsoft.com/en-us/learn/modules/explore-release-strategy-recommendations/,15,1115,16642,63.75%,986,313,342,1,326.9613888888889,35.34717717717718,37,4.625,16,,,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,advanced,lumac,wwlpublish
Explore reporting in the Microsoft 365 security services,https://docs.microsoft.com/en-us/learn/modules/explore-reporting-microsoft-365-security-services/,12,810,8242,60.73%,710,215,228,,99.65638888888888,14.800453795379537,37,4.555555555555555,9,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Explore Windows Autopilot deployment models,https://docs.microsoft.com/en-us/learn/modules/implement-windows-autopilot/,10,436,3196,59.86%,286,85,88,1,87.76638888888888,24.267204301075267,37,5,5,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Extend functionality by using events in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/extend-functionality-using-events/,6,442,2764,62.50%,336,105,100,,69.89277777777778,18.975414781297133,37,4.4,10,,,dynamics-365;dynamics-business-central,developer,beginner,kschimke,KevSch
Extend Power Apps portals,https://docs.microsoft.com/en-us/learn/modules/extend-power-app-portals/,8,1185,5558,25.95%,949,123,118,,136.54361111111112,13.86229554427524,37,5,3,,,dynamics-365;power-apps,maker;developer,intermediate,dbeasley,DaveBeasley
Gap solution design for Dynamics 365 solutions,https://docs.microsoft.com/en-us/learn/modules/gap-solution-design-dynamics-365/,7,226,1364,68.42%,152,52,55,,19.219166666666666,10.204867256637169,37,,,,,dynamics-365;dynamics-sales;dynamics-marketing;dynamics-customer-service;dynamics-field-service;dynamics-finance;dynamics-scm;dynamics-finance-operations;dynamics-project-operations;dynamics-commerce;dynamics-human-resources,solution-architect,advanced,cstorega,cstorega
Get started with Azure Advisor,https://docs.microsoft.com/en-us/learn/modules/get-started-azure-advisor/,9,537,1642,15.13%,239,18,14,,40.88027777777778,9.152300995024875,37,5,1,,,azure;azure-advisor,administrator;business-owner;technology-manager,beginner,darasera,danterasera
Implement Windows Server auditing and diagnostics,https://docs.microsoft.com/en-us/learn/modules/implement-windows-server-auditing-diagnostics/,7,375,2012,61.95%,227,70,74,,42.23833333333334,13.5524064171123,37,4.6,5,,,windows-server,administrator;solution-architect;support-engineer;technology-manager,intermediate,tonyj,wwlpublish
Integrate a Power Virtual Agents bot with Omnichannel for Customer Service,https://docs.microsoft.com/en-us/learn/modules/omnichannel-power-virtual-agents/,6,621,3488,49.57%,461,114,123,1,59.32861111111111,11.482956989247311,37,4.25,4,,,dynamics-365;dynamics-customer-service,functional-consultant;business-user,intermediate,kschimke,KevSch
Interactively debug Node.js JavaScript apps with the built-in and Visual Studio Code debuggers,https://docs.microsoft.com/en-us/learn/modules/debug-nodejs/,8,1089,5560,32.94%,675,111,123,1,129.32361111111112,14.263633578431373,37,4.8,20,14,12,azure,developer;student,beginner,chnoring,sinedied
Introduction to AI technology,https://docs.microsoft.com/en-us/learn/modules/introduction-to-ai-technology/,7,3038,18888,56.13%,2140,600,501,4,224.6863888888889,8.892601143359718,37,4.76,50,,,azure;dynamics-365;m365,functional-consultant;business-user,beginner,japerena,Adriamen
Introduction to Azure Arc,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-arc/,7,1142,5508,37.60%,720,135,130,1,157.82694444444445,16.613362573099415,37,4.6,10,,,azure;azure-arc,solution-architect,beginner,jenhayes,JnHs
Introduction to Dataverse,https://docs.microsoft.com/en-us/learn/modules/introduction-common-data-service/,9,32624,297701,49.03%,28866,7046,6450,44,8355.795277777777,30.844574668799474,37,4.769115442278861,667,,,common-data-service;power-platform,business-analyst;business-user,beginner,chsims,wwlpublish
Introduction to Java on Azure,https://docs.microsoft.com/en-us/learn/modules/intro-to-java-azure/,8,1740,10752,30.48%,1429,217,202,5,175.22611111111112,12.12637447135717,37,4.6,20,,,azure,developer;administrator,beginner,sakriema,SandraAhlgrimm
Introduction to model-driven apps and Microsoft Dataverse,https://docs.microsoft.com/en-us/learn/modules/intro-model-driven-apps-common-data-service/,6,7092,44192,48.06%,6669,1607,1441,5,859.7238888888888,14.600462307764884,37,4.64935064935065,77,,,power-platform;power-apps,functional-consultant;business-user;maker,beginner,dbeasley,DaveBeasley
Introduction to modern analytics using Excel and Power BI,https://docs.microsoft.com/en-us/learn/modules/modern-analytics-intro/,7,5706,25222,34.41%,3344,574,460,5,400.2663888888889,8.43850433356758,37,4.863636363636363,66,,,power-platform;power-bi,business-user;business-analyst,beginner,robde,heyrob
iPad での Microsoft 365 ( Teams for Education ) 活用【 Safari 版 】,https://docs.microsoft.com/en-us/learn/modules/ipad-m365-safari/,10,22,108,11.11%,18,1,1,,0.27361111111111114,1.4924242424242424,37,,,,,office-teams;office-365,k-12-educator,beginner,abdewees,mec-sa
Manage customer returns in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/manage-customer-returns-dynamics-365-business-central/,5,487,2698,56.67%,360,102,95,,43.71722222222222,10.838980716253444,37,5,1,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate,kschimke,KevSch
Manage enterprise security in HDInsight,https://docs.microsoft.com/en-us/learn/modules/manage-enterprise-security-hdinsight/,8,72,376,66.67%,48,16,15,,6.706944444444445,11.17824074074074,37,4.75,4,,,azure-hdinsight,data-engineer;data-scientist,intermediate,jamesh,wwlpublish
Manage GitHub Actions in the enterprise,https://docs.microsoft.com/en-us/learn/modules/manage-github-actions-enterprise/,7,347,2538,63.56%,239,75,85,,53.589444444444446,18.693992248062017,37,4.75,4,,,github,devops-engineer;administrator;developer;solution-architect,intermediate,aastewar,a-a-ron
Modify DAX filter context in Power BI Desktop models,https://docs.microsoft.com/en-us/learn/modules/dax-power-bi-modify-filter/,7,3442,19321,37.33%,2488,461,444,1,645.1575,22.571107871720116,37,4.590909090909091,22,,,power-bi;power-platform,maker;data-analyst,intermediate,robde,heyrob
Monitor and maintain Azure Active Directory,https://docs.microsoft.com/en-us/learn/modules/monitor-maintain-azure-active-directory/,9,1026,6774,62.00%,703,217,227,1,135.56083333333333,15.917123287671233,37,4.842105263157895,19,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced,roberts,wwlpublish
Perform cross-document transactional operations with the Azure Cosmos DB SQL API,https://docs.microsoft.com/en-us/learn/modules/perform-cross-document-transactional-operations-azure-cosmos-db-sql-api/,7,187,1556,80.26%,153,61,63,,26.20111111111111,16.90394265232975,37,4,2,,,azure-cosmos-db,developer,intermediate,calopez,wwlpublish
Perform mathematical operations on numeric data in Python,https://docs.microsoft.com/en-us/learn/modules/python-datatypes-numeric-operations/,10,2748,21299,49.74%,1960,486,523,10,489.6336111111111,21.44380778588808,37,4.87037037037037,54,,,vs,developer;student,beginner,rotabor,bobtabor-msft
Plan for application management,https://docs.microsoft.com/en-us/learn/modules/plan-for-mobile-application-management/,7,225,1454,68.67%,166,57,64,,41.655833333333334,22.315625,37,5,4,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Process custom forms with AI Builder,https://docs.microsoft.com/en-us/learn/modules/get-started-with-form-processing/,5,2416,10094,38.14%,1877,357,317,1,215.41666666666666,10.726141078838173,37,4.7272727272727275,11,,,ai-builder;power-platform;power-automate,business-user;maker,beginner,robde,heyrob
Reduce risk and simplify the discovery and audit process,https://docs.microsoft.com/en-us/learn/modules/reduce-risk-simplify-discovery-audit-process/,10,4200,43197,74.07%,3764,1400,1524,,651.0322222222222,18.672052262587634,37,4.869565217391305,92,,,m365;office-365,business-owner;business-user,beginner,ceperezb,wwlpublish
Request and follow up with product changes in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/request-changes-products-engineering-change-management-supply-chain-management/,6,52,170,62.50%,16,5,5,,5.318611111111111,12.273717948717948,37,,,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate,cstorega,cstorega
Resolve Windows 10 upgrade errors,https://docs.microsoft.com/en-us/learn/modules/resolve-windows-10-upgrade-errors/,10,282,2056,63.00%,200,63,67,,38.68138888888889,16.46016548463357,37,5,6,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Secure your Azure resources with Azure role-based access control (Azure RBAC),https://docs.microsoft.com/en-us/learn/modules/secure-azure-resources-with-rbac/,8,11631,100145,66.19%,10079,3318,3567,11,2238.286666666667,23.226772742995504,37,4.7894736842105265,152,,,azure;azure-portal;azure-active-directory;azure-rbac,administrator;solution-architect;security-engineer,beginner,rolyon,rolyon
Set up and configure Dynamics 365 Sales,https://docs.microsoft.com/en-us/learn/modules/configure-dynamics-365-sales/,6,2747,18092,36.52%,2516,458,367,1,590.8125,25.950768667642752,37,4.555555555555555,27,,,dynamics-365;dynamics-sales,business-user;functional-consultant,beginner,kschimke,KevSch
